cardId,name,cardType,life,cost,power,attributes,traits,counter,colors,images,effect_description,trigger_description,has_trigger,trigger_effect,rarity,set
OP07-116,Blaze Slice,EVENT,,1,1000,[],"[{""name"": ""Land of Wano"", ""value"": ""Land of Wano""}, {""name"": ""The Akazaya Nine"", ""value"": ""The Akazaya Nine""}]",-,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP07-116.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP07-116_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,Rest up to 1 of your opponent's Characters with a cost of 4 or less.,True,,C,OP07 - 500 Years in the Future
OP07-117,Egghead,STAGE,,2,,[],"[{""name"": ""Egghead"", ""value"": ""Egghead""}]",-,"[{""name"": ""Yellow"", ""value"": ""Yellow""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP07-117.png?250701"", ""artist"": """", ""is_default"": true}]",,Play this card.,True,,C,OP07 - 500 Years in the Future
OP07-118,Sabo,CHARACTER,,8,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Revolutionary Army"", ""value"": ""Revolutionary Army""}]",-,"[{""name"": ""Black"", ""value"": ""Black""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP07-118.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP07-118_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP07 - 500 Years in the Future
OP08-003,Twenty Doctors,CHARACTER,,2,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-003.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-004,Kuromarimo,CHARACTER,,4,3000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-004.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-005,Chess,CHARACTER,,3,22122000,"[{""name"": ""Ranged"", ""value"": ""Ranged""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-005.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-006,Chessmarimo,CHARACTER,,5,2000,"[{""name"": ""Strike"", ""value"": ""Strike""}, {""name"": ""Ranged"", ""value"": ""Ranged""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-006.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-007,Tony Tony.Chopper,CHARACTER,,3,4000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",-,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-007.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-007_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP08 - Two Legends
OP08-008,Dalton,CHARACTER,,5,22121000,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-008.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-009,Maria Onion Bear,CHARACTER,,3,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-009.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-010,Hiking Bear,CHARACTER,,3,1000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",2000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-010.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-011,Musshuru,CHARACTER,,6,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""FILM"", ""value"": ""FILM""}, {""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-011.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-012,Lapins,CHARACTER,,3,4000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-012.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-013,Robson,CHARACTER,,3,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-013.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-014,Wapol,CHARACTER,,6,22122000,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-014.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-015,Dr.Kureha,CHARACTER,,1,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",1000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-015.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-015_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP08 - Two Legends
OP08-016,Dr.Hiriluk,CHARACTER,,3,2000,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",2000,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-016.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-017,I'd Never Shoot You!!!!,EVENT,,2,4000,[],"[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",-,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""[{\""url\"": \""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-017.png?250701\"", \""alt\"": \""I\""d Never Shoot You!!!!\"", \""localPath\"": \""OP08-017.jpg\""}]"", ""artist"": """", ""is_default"": true}]",,Up to 1 of your Leader or Character cards gains +1000 power during this turn.,True,,C,OP08 - Two Legends
OP08-018,Cloven Rose,EVENT,,2,1000,[],"[{""name"": ""Animal"", ""value"": ""Animal""}, {""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}, {""name"": ""Straw Hat Crew"", ""value"": ""Straw Hat Crew""}]",-,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-018.png?250701"", ""artist"": """", ""is_default"": true}]",,Give up to 1 of your opponent's Leader or Character cards −3000 power during this turn.,True,,C,OP08 - Two Legends
OP08-019,Munch-Munch Mutation,EVENT,,3,22123000,[],"[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",-,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-019.png?250701"", ""artist"": """", ""is_default"": true}]",,K.O. up to 1 of your opponent's Characters with 5000 power or less.,True,,C,OP08 - Two Legends
OP08-020,Drum Kingdom,STAGE,,1,1000,[],"[{""name"": ""Drum Kingdom"", ""value"": ""Drum Kingdom""}]",-,"[{""name"": ""Red"", ""value"": ""Red""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-020.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-022,Inuarashi,CHARACTER,,5,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}, {""name"": ""The Akazaya Nine"", ""value"": ""The Akazaya Nine""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-022.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-023,Carrot,CHARACTER,,5,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-023.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-023_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP08 - Two Legends
OP08-024,Concelot,CHARACTER,,3,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-024.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-025,Shishilian,CHARACTER,,3,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-025.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-026,Giovanni,CHARACTER,,2,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-026.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-027,Tristan,CHARACTER,,1,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-027.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-028,Nekomamushi,CHARACTER,,5,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}, {""name"": ""The Akazaya Nine"", ""value"": ""The Akazaya Nine""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-028.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-029,Pekoms,CHARACTER,,4,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Minks"", ""value"": ""Minks""}, {""name"": ""Big Mom Pirates"", ""value"": ""Big Mom Pirates""}]",-,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-029.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-030,Pedro,CHARACTER,,4,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-030.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-030_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP08 - Two Legends
OP08-031,Miyagi,CHARACTER,,3,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-031.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-032,Milky,CHARACTER,,2,,"[{""name"": ""Wisdom"", ""value"": ""Wisdom""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",2000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-032.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-033,Roddy,CHARACTER,,1,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-033.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-034,Wanda,CHARACTER,,1,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-034.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-035,BB,CHARACTER,,2,,"[{""name"": ""Strike"", ""value"": ""Strike""}]","[{""name"": ""Minks"", ""value"": ""Minks""}]",1000,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-035.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-036,Electrical Luna,EVENT,,3,,[],"[{""name"": ""Minks"", ""value"": ""Minks""}]",-,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-036.png?250701"", ""artist"": """", ""is_default"": true}]",,Rest up to 1 of your opponent's Characters.,True,,C,OP08 - Two Legends
OP08-037,Garchu,EVENT,,1,,[],"[{""name"": ""Minks"", ""value"": ""Minks""}]",-,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-037.png?250701"", ""artist"": """", ""is_default"": true}]",,Draw 1 card.,True,,C,OP08 - Two Legends
OP08-038,We Would Never Sell a Comrade to an Enemy!!!,EVENT,,1,,[],"[{""name"": ""Minks"", ""value"": ""Minks""}, {""name"": ""The Akazaya Nine"", ""value"": ""The Akazaya Nine""}]",-,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-038.png?250701"", ""artist"": """", ""is_default"": true}]",,Rest up to 1 of your opponent's Characters with a cost of 3 or less.,True,,C,OP08 - Two Legends
OP08-039,Zou,STAGE,,3,,[],"[{""name"": ""Animal"", ""value"": ""Animal""}]",-,"[{""name"": ""Green"", ""value"": ""Green""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-039.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-040,Atmos,CHARACTER,,4,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Whitebeard Pirates"", ""value"": ""Whitebeard Pirates""}]",1000,"[{""name"": ""Blue"", ""value"": ""Blue""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-040.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-041,Aphelandra,CHARACTER,,3,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""Amazon Lily"", ""value"": ""Amazon Lily""}]",2000,"[{""name"": ""Blue"", ""value"": ""Blue""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-041.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-042,Edward Weevil,CHARACTER,,4,,"[{""name"": ""Slash"", ""value"": ""Slash""}]","[{""name"": ""The Seven Warlords of the Sea"", ""value"": ""The Seven Warlords of the Sea""}]",1000,"[{""name"": ""Blue"", ""value"": ""Blue""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-042.png?250701"", ""artist"": """", ""is_default"": true}]",,,False,,C,OP08 - Two Legends
OP08-043,Edward.Newgate,CHARACTER,,10,,"[{""name"": ""Special"", ""value"": ""Special""}]","[{""name"": ""The Four Emperors"", ""value"": ""The Four Emperors""}, {""name"": ""Whitebeard Pirates"", ""value"": ""Whitebeard Pirates""}]",-,"[{""name"": ""Blue"", ""value"": ""Blue""}]","[{""label"": ""default"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-043.png?250701"", ""artist"": """", ""is_default"": true}, {""label"": ""p1"", ""image_url"": ""https://en.onepiece-cardgame.com/images/cardlist/card/OP08-043_p1.png?250701"", ""artist"": """", ""is_default"": false}]",,,False,,C,OP08 - Two Legends
